field,company_name,company_id,question,url
employees_latinx,Nugget Market,234,What percentage of Nugget Market employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Nugget+Market+employees+are+hispanic?
employees_indigenous,Nugget Market,234,What percentage of Nugget Market employees are native american?,https://www.google.com/search?q=What+percentage+of+Nugget+Market+employees+are+native+american?
employees_white,Nugget Market,234,What percentage of Nugget Market employees are white?,https://www.google.com/search?q=What+percentage+of+Nugget+Market+employees+are+white?
company_website,Nugget Market,234,What is the website for Nugget Market?,https://www.google.com/search?q=What+is+the+website+for+Nugget+Market?
company_founded_year,Nugget Market,234,What year was Nugget Market founded?,https://www.google.com/search?q=What+year+was+Nugget+Market+founded?
company_size,Nugget Market,234,How many employees does Nugget Market have?,https://www.google.com/search?q=How+many+employees+does+Nugget+Market+have?
company_headquarters,Nugget Market,234,Where are the headquarters for Nugget Market?,https://www.google.com/search?q=Where+are+the+headquarters+for+Nugget+Market?
company_glassdoor,Nugget Market,234,What is the Glassdoor overall rating for Nugget Market?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Nugget+Market?
company_work_life,Nugget Market,234,What is the Glassdoor work life balance rating for Nugget Market?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Nugget+Market?
employees_female,Pyer Moss,245,What percentage of Pyer Moss employees are female?,https://www.google.com/search?q=What+percentage+of+Pyer+Moss+employees+are+female?
employees_male,Pyer Moss,245,What percentage of Pyer Moss employees are male?,https://www.google.com/search?q=What+percentage+of+Pyer+Moss+employees+are+male?
employees_asian,Pyer Moss,245,What percentage of Pyer Moss employees are asian?,https://www.google.com/search?q=What+percentage+of+Pyer+Moss+employees+are+asian?
employees_black,Pyer Moss,245,What percentage of Pyer Moss employees are black?,https://www.google.com/search?q=What+percentage+of+Pyer+Moss+employees+are+black?
employees_latinx,Pyer Moss,245,What percentage of Pyer Moss employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Pyer+Moss+employees+are+hispanic?
employees_indigenous,Pyer Moss,245,What percentage of Pyer Moss employees are native american?,https://www.google.com/search?q=What+percentage+of+Pyer+Moss+employees+are+native+american?
employees_white,Pyer Moss,245,What percentage of Pyer Moss employees are white?,https://www.google.com/search?q=What+percentage+of+Pyer+Moss+employees+are+white?
company_website,Pyer Moss,245,What is the website for Pyer Moss?,https://www.google.com/search?q=What+is+the+website+for+Pyer+Moss?
company_founded_year,Pyer Moss,245,What year was Pyer Moss founded?,https://www.google.com/search?q=What+year+was+Pyer+Moss+founded?
company_size,Pyer Moss,245,How many employees does Pyer Moss have?,https://www.google.com/search?q=How+many+employees+does+Pyer+Moss+have?
company_headquarters,Pyer Moss,245,Where are the headquarters for Pyer Moss?,https://www.google.com/search?q=Where+are+the+headquarters+for+Pyer+Moss?
company_glassdoor,Pyer Moss,245,What is the Glassdoor overall rating for Pyer Moss?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Pyer+Moss?
company_work_life,Pyer Moss,245,What is the Glassdoor work life balance rating for Pyer Moss?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Pyer+Moss?
employees_female,Synchrony,254,What percentage of Synchrony employees are female?,https://www.google.com/search?q=What+percentage+of+Synchrony+employees+are+female?
employees_male,Synchrony,254,What percentage of Synchrony employees are male?,https://www.google.com/search?q=What+percentage+of+Synchrony+employees+are+male?
employees_asian,Synchrony,254,What percentage of Synchrony employees are asian?,https://www.google.com/search?q=What+percentage+of+Synchrony+employees+are+asian?
employees_black,Synchrony,254,What percentage of Synchrony employees are black?,https://www.google.com/search?q=What+percentage+of+Synchrony+employees+are+black?
employees_latinx,Synchrony,254,What percentage of Synchrony employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Synchrony+employees+are+hispanic?
employees_indigenous,Synchrony,254,What percentage of Synchrony employees are native american?,https://www.google.com/search?q=What+percentage+of+Synchrony+employees+are+native+american?
employees_white,Synchrony,254,What percentage of Synchrony employees are white?,https://www.google.com/search?q=What+percentage+of+Synchrony+employees+are+white?
company_website,Synchrony,254,What is the website for Synchrony?,https://www.google.com/search?q=What+is+the+website+for+Synchrony?
company_founded_year,Synchrony,254,What year was Synchrony founded?,https://www.google.com/search?q=What+year+was+Synchrony+founded?
company_size,Synchrony,254,How many employees does Synchrony have?,https://www.google.com/search?q=How+many+employees+does+Synchrony+have?
company_headquarters,Synchrony,254,Where are the headquarters for Synchrony?,https://www.google.com/search?q=Where+are+the+headquarters+for+Synchrony?
company_glassdoor,Synchrony,254,What is the Glassdoor overall rating for Synchrony?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Synchrony?
company_work_life,Synchrony,254,What is the Glassdoor work life balance rating for Synchrony?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Synchrony?
employees_female,WESTWOOD GALLERY NYC,265,What percentage of WESTWOOD GALLERY NYC employees are female?,https://www.google.com/search?q=What+percentage+of+WESTWOOD+GALLERY+NYC+employees+are+female?
employees_male,WESTWOOD GALLERY NYC,265,What percentage of WESTWOOD GALLERY NYC employees are male?,https://www.google.com/search?q=What+percentage+of+WESTWOOD+GALLERY+NYC+employees+are+male?
employees_asian,WESTWOOD GALLERY NYC,265,What percentage of WESTWOOD GALLERY NYC employees are asian?,https://www.google.com/search?q=What+percentage+of+WESTWOOD+GALLERY+NYC+employees+are+asian?
employees_black,WESTWOOD GALLERY NYC,265,What percentage of WESTWOOD GALLERY NYC employees are black?,https://www.google.com/search?q=What+percentage+of+WESTWOOD+GALLERY+NYC+employees+are+black?
employees_latinx,WESTWOOD GALLERY NYC,265,What percentage of WESTWOOD GALLERY NYC employees are hispanic?,https://www.google.com/search?q=What+percentage+of+WESTWOOD+GALLERY+NYC+employees+are+hispanic?
employees_indigenous,WESTWOOD GALLERY NYC,265,What percentage of WESTWOOD GALLERY NYC employees are native american?,https://www.google.com/search?q=What+percentage+of+WESTWOOD+GALLERY+NYC+employees+are+native+american?
employees_white,WESTWOOD GALLERY NYC,265,What percentage of WESTWOOD GALLERY NYC employees are white?,https://www.google.com/search?q=What+percentage+of+WESTWOOD+GALLERY+NYC+employees+are+white?
company_website,WESTWOOD GALLERY NYC,265,What is the website for WESTWOOD GALLERY NYC?,https://www.google.com/search?q=What+is+the+website+for+WESTWOOD+GALLERY+NYC?
company_founded_year,WESTWOOD GALLERY NYC,265,What year was WESTWOOD GALLERY NYC founded?,https://www.google.com/search?q=What+year+was+WESTWOOD+GALLERY+NYC+founded?
company_size,WESTWOOD GALLERY NYC,265,How many employees does WESTWOOD GALLERY NYC have?,https://www.google.com/search?q=How+many+employees+does+WESTWOOD+GALLERY+NYC+have?
company_headquarters,WESTWOOD GALLERY NYC,265,Where are the headquarters for WESTWOOD GALLERY NYC?,https://www.google.com/search?q=Where+are+the+headquarters+for+WESTWOOD+GALLERY+NYC?
company_glassdoor,WESTWOOD GALLERY NYC,265,What is the Glassdoor overall rating for WESTWOOD GALLERY NYC?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+WESTWOOD+GALLERY+NYC?
company_work_life,WESTWOOD GALLERY NYC,265,What is the Glassdoor work life balance rating for WESTWOOD GALLERY NYC?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+WESTWOOD+GALLERY+NYC?
employees_female,Bershka,274,What percentage of Bershka employees are female?,https://www.google.com/search?q=What+percentage+of+Bershka+employees+are+female?
employees_male,Bershka,274,What percentage of Bershka employees are male?,https://www.google.com/search?q=What+percentage+of+Bershka+employees+are+male?
employees_asian,Bershka,274,What percentage of Bershka employees are asian?,https://www.google.com/search?q=What+percentage+of+Bershka+employees+are+asian?
employees_black,Bershka,274,What percentage of Bershka employees are black?,https://www.google.com/search?q=What+percentage+of+Bershka+employees+are+black?
employees_latinx,Bershka,274,What percentage of Bershka employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Bershka+employees+are+hispanic?
employees_indigenous,Bershka,274,What percentage of Bershka employees are native american?,https://www.google.com/search?q=What+percentage+of+Bershka+employees+are+native+american?
employees_white,Bershka,274,What percentage of Bershka employees are white?,https://www.google.com/search?q=What+percentage+of+Bershka+employees+are+white?
company_website,Bershka,274,What is the website for Bershka?,https://www.google.com/search?q=What+is+the+website+for+Bershka?
company_founded_year,Bershka,274,What year was Bershka founded?,https://www.google.com/search?q=What+year+was+Bershka+founded?
company_size,Bershka,274,How many employees does Bershka have?,https://www.google.com/search?q=How+many+employees+does+Bershka+have?
company_headquarters,Bershka,274,Where are the headquarters for Bershka?,https://www.google.com/search?q=Where+are+the+headquarters+for+Bershka?
company_glassdoor,Bershka,274,What is the Glassdoor overall rating for Bershka?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Bershka?
company_work_life,Bershka,274,What is the Glassdoor work life balance rating for Bershka?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Bershka?
employees_female,Fear of God,52,What percentage of Fear of God employees are female?,https://www.google.com/search?q=What+percentage+of+Fear+of+God+employees+are+female?
employees_male,Fear of God,52,What percentage of Fear of God employees are male?,https://www.google.com/search?q=What+percentage+of+Fear+of+God+employees+are+male?
employees_asian,Fear of God,52,What percentage of Fear of God employees are asian?,https://www.google.com/search?q=What+percentage+of+Fear+of+God+employees+are+asian?
employees_black,Fear of God,52,What percentage of Fear of God employees are black?,https://www.google.com/search?q=What+percentage+of+Fear+of+God+employees+are+black?
employees_latinx,Fear of God,52,What percentage of Fear of God employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Fear+of+God+employees+are+hispanic?
employees_indigenous,Fear of God,52,What percentage of Fear of God employees are native american?,https://www.google.com/search?q=What+percentage+of+Fear+of+God+employees+are+native+american?
employees_white,Fear of God,52,What percentage of Fear of God employees are white?,https://www.google.com/search?q=What+percentage+of+Fear+of+God+employees+are+white?
company_website,Fear of God,52,What is the website for Fear of God?,https://www.google.com/search?q=What+is+the+website+for+Fear+of+God?
company_founded_year,Fear of God,52,What year was Fear of God founded?,https://www.google.com/search?q=What+year+was+Fear+of+God+founded?
company_size,Fear of God,52,How many employees does Fear of God have?,https://www.google.com/search?q=How+many+employees+does+Fear+of+God+have?
company_headquarters,Fear of God,52,Where are the headquarters for Fear of God?,https://www.google.com/search?q=Where+are+the+headquarters+for+Fear+of+God?
company_glassdoor,Fear of God,52,What is the Glassdoor overall rating for Fear of God?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Fear+of+God?
company_work_life,Fear of God,52,What is the Glassdoor work life balance rating for Fear of God?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Fear+of+God?
employees_female,"Barnes & Noble, Inc.",61,"What percentage of Barnes & Noble, Inc. employees are female?","https://www.google.com/search?q=What+percentage+of+Barnes+and+Noble,+Inc.+employees+are+female?"
employees_male,"Barnes & Noble, Inc.",61,"What percentage of Barnes & Noble, Inc. employees are male?","https://www.google.com/search?q=What+percentage+of+Barnes+and+Noble,+Inc.+employees+are+male?"
employees_asian,"Barnes & Noble, Inc.",61,"What percentage of Barnes & Noble, Inc. employees are asian?","https://www.google.com/search?q=What+percentage+of+Barnes+and+Noble,+Inc.+employees+are+asian?"
employees_black,"Barnes & Noble, Inc.",61,"What percentage of Barnes & Noble, Inc. employees are black?","https://www.google.com/search?q=What+percentage+of+Barnes+and+Noble,+Inc.+employees+are+black?"
employees_latinx,"Barnes & Noble, Inc.",61,"What percentage of Barnes & Noble, Inc. employees are hispanic?","https://www.google.com/search?q=What+percentage+of+Barnes+and+Noble,+Inc.+employees+are+hispanic?"
employees_indigenous,"Barnes & Noble, Inc.",61,"What percentage of Barnes & Noble, Inc. employees are native american?","https://www.google.com/search?q=What+percentage+of+Barnes+and+Noble,+Inc.+employees+are+native+american?"
employees_white,"Barnes & Noble, Inc.",61,"What percentage of Barnes & Noble, Inc. employees are white?","https://www.google.com/search?q=What+percentage+of+Barnes+and+Noble,+Inc.+employees+are+white?"
company_website,"Barnes & Noble, Inc.",61,"What is the website for Barnes & Noble, Inc.?","https://www.google.com/search?q=What+is+the+website+for+Barnes+and+Noble,+Inc.?"
company_founded_year,"Barnes & Noble, Inc.",61,"What year was Barnes & Noble, Inc. founded?","https://www.google.com/search?q=What+year+was+Barnes+and+Noble,+Inc.+founded?"
company_size,"Barnes & Noble, Inc.",61,"How many employees does Barnes & Noble, Inc. have?","https://www.google.com/search?q=How+many+employees+does+Barnes+and+Noble,+Inc.+have?"
company_headquarters,"Barnes & Noble, Inc.",61,"Where are the headquarters for Barnes & Noble, Inc.?","https://www.google.com/search?q=Where+are+the+headquarters+for+Barnes+and+Noble,+Inc.?"
company_glassdoor,"Barnes & Noble, Inc.",61,"What is the Glassdoor overall rating for Barnes & Noble, Inc.?","https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Barnes+and+Noble,+Inc.?"
company_work_life,"Barnes & Noble, Inc.",61,"What is the Glassdoor work life balance rating for Barnes & Noble, Inc.?","https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Barnes+and+Noble,+Inc.?"
employees_female,Amazon,72,What percentage of Amazon employees are female?,https://www.google.com/search?q=What+percentage+of+Amazon+employees+are+female?
employees_male,Amazon,72,What percentage of Amazon employees are male?,https://www.google.com/search?q=What+percentage+of+Amazon+employees+are+male?
employees_asian,Amazon,72,What percentage of Amazon employees are asian?,https://www.google.com/search?q=What+percentage+of+Amazon+employees+are+asian?
employees_black,Amazon,72,What percentage of Amazon employees are black?,https://www.google.com/search?q=What+percentage+of+Amazon+employees+are+black?
employees_latinx,Amazon,72,What percentage of Amazon employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Amazon+employees+are+hispanic?
employees_indigenous,Amazon,72,What percentage of Amazon employees are native american?,https://www.google.com/search?q=What+percentage+of+Amazon+employees+are+native+american?
employees_white,Amazon,72,What percentage of Amazon employees are white?,https://www.google.com/search?q=What+percentage+of+Amazon+employees+are+white?
company_website,Amazon,72,What is the website for Amazon?,https://www.google.com/search?q=What+is+the+website+for+Amazon?
company_founded_year,Amazon,72,What year was Amazon founded?,https://www.google.com/search?q=What+year+was+Amazon+founded?
company_size,Amazon,72,How many employees does Amazon have?,https://www.google.com/search?q=How+many+employees+does+Amazon+have?
company_headquarters,Amazon,72,Where are the headquarters for Amazon?,https://www.google.com/search?q=Where+are+the+headquarters+for+Amazon?
company_glassdoor,Amazon,72,What is the Glassdoor overall rating for Amazon?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Amazon?
company_work_life,Amazon,72,What is the Glassdoor work life balance rating for Amazon?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Amazon?
employees_female,The Collective for Antiracism and Liberation (CAL),79,What percentage of The Collective for Antiracism and Liberation (CAL) employees are female?,https://www.google.com/search?q=What+percentage+of+The+Collective+for+Antiracism+and+Liberation+(CAL)+employees+are+female?
employees_male,The Collective for Antiracism and Liberation (CAL),79,What percentage of The Collective for Antiracism and Liberation (CAL) employees are male?,https://www.google.com/search?q=What+percentage+of+The+Collective+for+Antiracism+and+Liberation+(CAL)+employees+are+male?
employees_asian,The Collective for Antiracism and Liberation (CAL),79,What percentage of The Collective for Antiracism and Liberation (CAL) employees are asian?,https://www.google.com/search?q=What+percentage+of+The+Collective+for+Antiracism+and+Liberation+(CAL)+employees+are+asian?
employees_black,The Collective for Antiracism and Liberation (CAL),79,What percentage of The Collective for Antiracism and Liberation (CAL) employees are black?,https://www.google.com/search?q=What+percentage+of+The+Collective+for+Antiracism+and+Liberation+(CAL)+employees+are+black?
employees_latinx,The Collective for Antiracism and Liberation (CAL),79,What percentage of The Collective for Antiracism and Liberation (CAL) employees are hispanic?,https://www.google.com/search?q=What+percentage+of+The+Collective+for+Antiracism+and+Liberation+(CAL)+employees+are+hispanic?
employees_indigenous,The Collective for Antiracism and Liberation (CAL),79,What percentage of The Collective for Antiracism and Liberation (CAL) employees are native american?,https://www.google.com/search?q=What+percentage+of+The+Collective+for+Antiracism+and+Liberation+(CAL)+employees+are+native+american?
employees_white,The Collective for Antiracism and Liberation (CAL),79,What percentage of The Collective for Antiracism and Liberation (CAL) employees are white?,https://www.google.com/search?q=What+percentage+of+The+Collective+for+Antiracism+and+Liberation+(CAL)+employees+are+white?
company_website,The Collective for Antiracism and Liberation (CAL),79,What is the website for The Collective for Antiracism and Liberation (CAL)?,https://www.google.com/search?q=What+is+the+website+for+The+Collective+for+Antiracism+and+Liberation+(CAL)?
company_founded_year,The Collective for Antiracism and Liberation (CAL),79,What year was The Collective for Antiracism and Liberation (CAL) founded?,https://www.google.com/search?q=What+year+was+The+Collective+for+Antiracism+and+Liberation+(CAL)+founded?
company_size,The Collective for Antiracism and Liberation (CAL),79,How many employees does The Collective for Antiracism and Liberation (CAL) have?,https://www.google.com/search?q=How+many+employees+does+The+Collective+for+Antiracism+and+Liberation+(CAL)+have?
company_headquarters,The Collective for Antiracism and Liberation (CAL),79,Where are the headquarters for The Collective for Antiracism and Liberation (CAL)?,https://www.google.com/search?q=Where+are+the+headquarters+for+The+Collective+for+Antiracism+and+Liberation+(CAL)?
company_glassdoor,The Collective for Antiracism and Liberation (CAL),79,What is the Glassdoor overall rating for The Collective for Antiracism and Liberation (CAL)?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+The+Collective+for+Antiracism+and+Liberation+(CAL)?
company_work_life,The Collective for Antiracism and Liberation (CAL),79,What is the Glassdoor work life balance rating for The Collective for Antiracism and Liberation (CAL)?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+The+Collective+for+Antiracism+and+Liberation+(CAL)?
employees_female,Nike,90,What percentage of Nike employees are female?,https://www.google.com/search?q=What+percentage+of+Nike+employees+are+female?
employees_male,Nike,90,What percentage of Nike employees are male?,https://www.google.com/search?q=What+percentage+of+Nike+employees+are+male?
employees_asian,Nike,90,What percentage of Nike employees are asian?,https://www.google.com/search?q=What+percentage+of+Nike+employees+are+asian?
employees_black,Nike,90,What percentage of Nike employees are black?,https://www.google.com/search?q=What+percentage+of+Nike+employees+are+black?
employees_latinx,Nike,90,What percentage of Nike employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Nike+employees+are+hispanic?
employees_indigenous,Nike,90,What percentage of Nike employees are native american?,https://www.google.com/search?q=What+percentage+of+Nike+employees+are+native+american?
employees_white,Nike,90,What percentage of Nike employees are white?,https://www.google.com/search?q=What+percentage+of+Nike+employees+are+white?
company_website,Nike,90,What is the website for Nike?,https://www.google.com/search?q=What+is+the+website+for+Nike?
company_founded_year,Nike,90,What year was Nike founded?,https://www.google.com/search?q=What+year+was+Nike+founded?
company_size,Nike,90,How many employees does Nike have?,https://www.google.com/search?q=How+many+employees+does+Nike+have?
company_headquarters,Nike,90,Where are the headquarters for Nike?,https://www.google.com/search?q=Where+are+the+headquarters+for+Nike?
company_glassdoor,Nike,90,What is the Glassdoor overall rating for Nike?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Nike?
company_work_life,Nike,90,What is the Glassdoor work life balance rating for Nike?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Nike?
employees_female,Masterclass,100,What percentage of Masterclass employees are female?,https://www.google.com/search?q=What+percentage+of+Masterclass+employees+are+female?
employees_male,Masterclass,100,What percentage of Masterclass employees are male?,https://www.google.com/search?q=What+percentage+of+Masterclass+employees+are+male?
employees_asian,Masterclass,100,What percentage of Masterclass employees are asian?,https://www.google.com/search?q=What+percentage+of+Masterclass+employees+are+asian?
employees_black,Masterclass,100,What percentage of Masterclass employees are black?,https://www.google.com/search?q=What+percentage+of+Masterclass+employees+are+black?
employees_latinx,Masterclass,100,What percentage of Masterclass employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Masterclass+employees+are+hispanic?
employees_indigenous,Masterclass,100,What percentage of Masterclass employees are native american?,https://www.google.com/search?q=What+percentage+of+Masterclass+employees+are+native+american?
employees_white,Masterclass,100,What percentage of Masterclass employees are white?,https://www.google.com/search?q=What+percentage+of+Masterclass+employees+are+white?
company_website,Masterclass,100,What is the website for Masterclass?,https://www.google.com/search?q=What+is+the+website+for+Masterclass?
company_founded_year,Masterclass,100,What year was Masterclass founded?,https://www.google.com/search?q=What+year+was+Masterclass+founded?
company_size,Masterclass,100,How many employees does Masterclass have?,https://www.google.com/search?q=How+many+employees+does+Masterclass+have?
company_headquarters,Masterclass,100,Where are the headquarters for Masterclass?,https://www.google.com/search?q=Where+are+the+headquarters+for+Masterclass?
company_glassdoor,Masterclass,100,What is the Glassdoor overall rating for Masterclass?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Masterclass?
company_work_life,Masterclass,100,What is the Glassdoor work life balance rating for Masterclass?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Masterclass?
employees_female,Clue,109,What percentage of Clue employees are female?,https://www.google.com/search?q=What+percentage+of+Clue+employees+are+female?
employees_male,Clue,109,What percentage of Clue employees are male?,https://www.google.com/search?q=What+percentage+of+Clue+employees+are+male?
employees_asian,Clue,109,What percentage of Clue employees are asian?,https://www.google.com/search?q=What+percentage+of+Clue+employees+are+asian?
employees_black,Clue,109,What percentage of Clue employees are black?,https://www.google.com/search?q=What+percentage+of+Clue+employees+are+black?
employees_latinx,Clue,109,What percentage of Clue employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Clue+employees+are+hispanic?
employees_indigenous,Clue,109,What percentage of Clue employees are native american?,https://www.google.com/search?q=What+percentage+of+Clue+employees+are+native+american?
employees_white,Clue,109,What percentage of Clue employees are white?,https://www.google.com/search?q=What+percentage+of+Clue+employees+are+white?
company_website,Clue,109,What is the website for Clue?,https://www.google.com/search?q=What+is+the+website+for+Clue?
company_founded_year,Clue,109,What year was Clue founded?,https://www.google.com/search?q=What+year+was+Clue+founded?
company_size,Clue,109,How many employees does Clue have?,https://www.google.com/search?q=How+many+employees+does+Clue+have?
company_headquarters,Clue,109,Where are the headquarters for Clue?,https://www.google.com/search?q=Where+are+the+headquarters+for+Clue?
company_glassdoor,Clue,109,What is the Glassdoor overall rating for Clue?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Clue?
company_work_life,Clue,109,What is the Glassdoor work life balance rating for Clue?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Clue?
employees_female,Experian North America,119,What percentage of Experian North America employees are female?,https://www.google.com/search?q=What+percentage+of+Experian+North+America+employees+are+female?
employees_male,Experian North America,119,What percentage of Experian North America employees are male?,https://www.google.com/search?q=What+percentage+of+Experian+North+America+employees+are+male?
employees_asian,Experian North America,119,What percentage of Experian North America employees are asian?,https://www.google.com/search?q=What+percentage+of+Experian+North+America+employees+are+asian?
employees_black,Experian North America,119,What percentage of Experian North America employees are black?,https://www.google.com/search?q=What+percentage+of+Experian+North+America+employees+are+black?
employees_latinx,Experian North America,119,What percentage of Experian North America employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Experian+North+America+employees+are+hispanic?
employees_indigenous,Experian North America,119,What percentage of Experian North America employees are native american?,https://www.google.com/search?q=What+percentage+of+Experian+North+America+employees+are+native+american?
employees_white,Experian North America,119,What percentage of Experian North America employees are white?,https://www.google.com/search?q=What+percentage+of+Experian+North+America+employees+are+white?
company_website,Experian North America,119,What is the website for Experian North America?,https://www.google.com/search?q=What+is+the+website+for+Experian+North+America?
company_founded_year,Experian North America,119,What year was Experian North America founded?,https://www.google.com/search?q=What+year+was+Experian+North+America+founded?
company_size,Experian North America,119,How many employees does Experian North America have?,https://www.google.com/search?q=How+many+employees+does+Experian+North+America+have?
company_headquarters,Experian North America,119,Where are the headquarters for Experian North America?,https://www.google.com/search?q=Where+are+the+headquarters+for+Experian+North+America?
company_glassdoor,Experian North America,119,What is the Glassdoor overall rating for Experian North America?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Experian+North+America?
company_work_life,Experian North America,119,What is the Glassdoor work life balance rating for Experian North America?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Experian+North+America?
employees_female,Universal Music Group,130,What percentage of Universal Music Group employees are female?,https://www.google.com/search?q=What+percentage+of+Universal+Music+Group+employees+are+female?
employees_male,Universal Music Group,130,What percentage of Universal Music Group employees are male?,https://www.google.com/search?q=What+percentage+of+Universal+Music+Group+employees+are+male?
employees_asian,Universal Music Group,130,What percentage of Universal Music Group employees are asian?,https://www.google.com/search?q=What+percentage+of+Universal+Music+Group+employees+are+asian?
employees_black,Universal Music Group,130,What percentage of Universal Music Group employees are black?,https://www.google.com/search?q=What+percentage+of+Universal+Music+Group+employees+are+black?
employees_latinx,Universal Music Group,130,What percentage of Universal Music Group employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Universal+Music+Group+employees+are+hispanic?
employees_indigenous,Universal Music Group,130,What percentage of Universal Music Group employees are native american?,https://www.google.com/search?q=What+percentage+of+Universal+Music+Group+employees+are+native+american?
employees_white,Universal Music Group,130,What percentage of Universal Music Group employees are white?,https://www.google.com/search?q=What+percentage+of+Universal+Music+Group+employees+are+white?
company_website,Universal Music Group,130,What is the website for Universal Music Group?,https://www.google.com/search?q=What+is+the+website+for+Universal+Music+Group?
company_founded_year,Universal Music Group,130,What year was Universal Music Group founded?,https://www.google.com/search?q=What+year+was+Universal+Music+Group+founded?
company_size,Universal Music Group,130,How many employees does Universal Music Group have?,https://www.google.com/search?q=How+many+employees+does+Universal+Music+Group+have?
company_headquarters,Universal Music Group,130,Where are the headquarters for Universal Music Group?,https://www.google.com/search?q=Where+are+the+headquarters+for+Universal+Music+Group?
company_glassdoor,Universal Music Group,130,What is the Glassdoor overall rating for Universal Music Group?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Universal+Music+Group?
company_work_life,Universal Music Group,130,What is the Glassdoor work life balance rating for Universal Music Group?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Universal+Music+Group?
employees_female,Scripps Health,140,What percentage of Scripps Health employees are female?,https://www.google.com/search?q=What+percentage+of+Scripps+Health+employees+are+female?
employees_male,Scripps Health,140,What percentage of Scripps Health employees are male?,https://www.google.com/search?q=What+percentage+of+Scripps+Health+employees+are+male?
employees_asian,Scripps Health,140,What percentage of Scripps Health employees are asian?,https://www.google.com/search?q=What+percentage+of+Scripps+Health+employees+are+asian?
employees_black,Scripps Health,140,What percentage of Scripps Health employees are black?,https://www.google.com/search?q=What+percentage+of+Scripps+Health+employees+are+black?
employees_latinx,Scripps Health,140,What percentage of Scripps Health employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Scripps+Health+employees+are+hispanic?
employees_indigenous,Scripps Health,140,What percentage of Scripps Health employees are native american?,https://www.google.com/search?q=What+percentage+of+Scripps+Health+employees+are+native+american?
employees_white,Scripps Health,140,What percentage of Scripps Health employees are white?,https://www.google.com/search?q=What+percentage+of+Scripps+Health+employees+are+white?
company_website,Scripps Health,140,What is the website for Scripps Health?,https://www.google.com/search?q=What+is+the+website+for+Scripps+Health?
company_founded_year,Scripps Health,140,What year was Scripps Health founded?,https://www.google.com/search?q=What+year+was+Scripps+Health+founded?
company_size,Scripps Health,140,How many employees does Scripps Health have?,https://www.google.com/search?q=How+many+employees+does+Scripps+Health+have?
company_headquarters,Scripps Health,140,Where are the headquarters for Scripps Health?,https://www.google.com/search?q=Where+are+the+headquarters+for+Scripps+Health?
company_glassdoor,Scripps Health,140,What is the Glassdoor overall rating for Scripps Health?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Scripps+Health?
company_work_life,Scripps Health,140,What is the Glassdoor work life balance rating for Scripps Health?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Scripps+Health?
