Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
black-madonna-hoodie,,,,,,,,,XL,,,,,201-070-36-XL,0.0,shopify,0,deny,manual,150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
black-madonna-hoodie,,,,,,,,,XXL,,,,,201-070-36-XXL,0.0,shopify,0,deny,manual,150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
the-black-madonna-hat,Black Madonna Hat,"<meta charset=""UTF-8"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">6 Panel Unstructured </li>
<li data-mce-fragment=""1"">Low Crown</li>
<li data-mce-fragment=""1"">Washed Cotton Twill</li>
<li data-mce-fragment=""1"">Adjustable Slide Closure</li>
<li data-mce-fragment=""1"">Curved Bill</li>
<li data-mce-fragment=""1"">Imported</li>
</ul>",DENIM TEARS,Apparel & Accessories > Clothing Accessories > Hats,,"",true,Size,One Size,,,,,506-101-03-OS,453.59237,shopify,81,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/MaryHatlowres.jpg?v=1636665616,1,,false,,"6 Panel Unstructured Low Crown hat
This hat is made with washed cotton twill with an adjustable slide closure curved bill
The design is embroidered onto the hat",,,,,,,,,,,,,,,lb,PC040200,15.00,active
the-black-madonna-hat,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Back.png?v=1636665616,2,,,,,,,,,,,,,,,,,,,,,,
cotton-peace-hat,Cotton Anarchy Hat,"<meta charset=""UTF-8"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">6 Panel Unstructured </li>
<li data-mce-fragment=""1"">Low Crown</li>
<li data-mce-fragment=""1"">Washed Cotton Twill</li>
<li data-mce-fragment=""1"">Adjustable Slide Closure</li>
<li data-mce-fragment=""1"">Curved Bill</li>
<li data-mce-fragment=""1"">Imported</li>
</ul>",DENIM TEARS,Apparel & Accessories > Clothing Accessories > Hats,,"",true,Size,One Size,,,,,506-101-43-OS,453.59237,shopify,73,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/AnarchyHatlowres.jpg?v=1636668393,1,,false,,"6 Panel Unstructured Low Crown hat
This hat is made with washed cotton twill with an adjustable slide closure curved bill
The design is embroidered onto the hat",,,,,,,,,,,,,,,lb,PC040200,15.00,active
cotton-peace-hat,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Back_92c8bd4e-8d37-4bdb-aa70-b43b621048a7.png?v=1636668393,2,,,,,,,,,,,,,,,,,,,,,,
virginia-tears-tee,The Virginia 1619 Tee,"<p data-mce-fragment=""1"">Made in USA</p>
<p data-mce-fragment=""1"">100% Cotton</p>",DENIM TEARS,,,"",true,Size,S,,,,,101-101-25-S,453.59237,shopify,3,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_17_copy.jpg?v=1635460555,1,,false,,This t-shirt is made in the USA from 100% Cotton,,,,,,,,,,,,,,,lb,PC040100,22.00,active
virginia-tears-tee,,,,,,,,,M,,,,,101-101-25-M,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_18_5612457d-5645-45d0-a3cc-4bce7228fb29.jpg?v=1635460555,2,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
virginia-tears-tee,,,,,,,,,L,,,,,101-101-25-L,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
virginia-tears-tee,,,,,,,,,XL,,,,,101-101-25-XL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
virginia-tears-tee,,,,,,,,,XXL,,,,,101-101-25-XXL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
virginia-tears-yellow,The Virginia 1619 Hat Yellow,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">6 Panel Unstructured </li>
<li data-mce-fragment=""1"">Low Crown</li>
<li data-mce-fragment=""1"">Washed Cotton Twill</li>
<li data-mce-fragment=""1"">Adjustable Slide Closure</li>
<li data-mce-fragment=""1"">Curved Bill</li>
<li data-mce-fragment=""1"">Imported</li>
</ul>
<br>",DENIM TEARS,Apparel & Accessories > Clothing Accessories > Hats,,"",true,Size,One Size,,,,,506-600-25-OS,453.59237,shopify,21,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/IMG_2991.jpg?v=1635365419,1,,false,,"6 Panel Unstructured Low Crown hat
This hat is made with washed cotton twill with an adjustable slide closure curved bill
The design is embroidered onto the hat",,,,,,,,,,,,,,,lb,PC040200,13.50,active
virginia-tears-black,The Virginia 1619 Hat Navy,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">6 Panel Unstructured </li>
<li data-mce-fragment=""1"">Low Crown</li>
<li data-mce-fragment=""1"">Washed Cotton Twill</li>
<li data-mce-fragment=""1"">Adjustable Slide Closure</li>
<li data-mce-fragment=""1"">Curved Bill</li>
<li data-mce-fragment=""1"">Imported</li>
</ul>
<br>",DENIM TEARS,Apparel & Accessories > Clothing Accessories > Hats,,"",true,Size,One Size,,,,,506-080-25-OS,453.59237,shopify,0,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/IMG_2990.jpg?v=1635365335,1,,false,,"6 Panel Unstructured Low Crown hat
This hat is made with washed cotton twill with an adjustable slide closure curved bill
The design is embroidered onto the hat",,,,,,,,,,,,,,,lb,PC040200,13.50,active
virginia-tears-natural,The Virginia 1619 Hat Natural,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">6 Panel Unstructured </li>
<li data-mce-fragment=""1"">Low Crown</li>
<li data-mce-fragment=""1"">Washed Cotton Twill</li>
<li data-mce-fragment=""1"">Adjustable Slide Closure</li>
<li data-mce-fragment=""1"">Curved Bill</li>
<li data-mce-fragment=""1"">Imported</li>
</ul>
<br>",DENIM TEARS,Apparel & Accessories > Clothing Accessories > Hats,,"",true,Size,One Size,,,,,506-906-25-OS,453.59237,shopify,0,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/IMG_2983.jpg?v=1635365151,1,,false,,"6 Panel Unstructured Low Crown hat
This hat is made with washed cotton twill with an adjustable slide closure curved bill
The design is embroidered onto the hat",,,,,,,,,,,,,,,lb,PC040200,13.50,active
logo-tee-black,Floral Tee Black,"<p>Made in the USA </p>
<p>100% Cotton</p>",DENIM TEARS,,,"",false,Size,S,,,,,100-010-01-S,453.59237,shopify,3,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/logoShirt.png?v=1635455096,1,,false,,,,,,,,,,,,,,,,,lb,,15.00,draft
logo-tee-black,,,,,,,,,M,,,,,100-010-01-M,453.59237,shopify,0,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/logoShirtback.png?v=1635455096,2,,,,,,,,,,,,,,,,,,,lb,,15.00,
logo-tee-black,,,,,,,,,L,,,,,100-010-01-L,453.59237,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,15.00,
logo-tee-black,,,,,,,,,XL,,,,,100-010-01-XL,453.59237,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,15.00,
logo-tee-black,,,,,,,,,XXL,,,,,100-010-01-XXL,453.59237,shopify,3,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,15.00,
logo-tee-grey,Floral Tee Grey,"<p>Made in the USA </p>
<p>100% Cotton</p>",DENIM TEARS,,,"",false,Size,S,,,,,100-070-01-S,453.59237,shopify,4,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/logoShirtgray.png?v=1635455122,1,,false,,,,,,,,,,,,,,,,,lb,,15.00,draft
logo-tee-grey,,,,,,,,,M,,,,,100-070-01-M,453.59237,shopify,8,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/logoShirtgrayback.png?v=1635455139,2,,,,,,,,,,,,,,,,,,,lb,,15.00,
logo-tee-grey,,,,,,,,,L,,,,,100-070-01-L,453.59237,shopify,6,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,15.00,
logo-tee-grey,,,,,,,,,XL,,,,,100-070-01-XL,453.59237,shopify,8,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,15.00,
logo-tee-grey,,,,,,,,,XXL,,,,,100-070-01-XXL,453.59237,shopify,5,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,15.00,
saint-mary-tee-1,Black Madonna Tee White,"<p>100% Cotton </p>
<p>Made in USA </p>",DENIM TEARS,,,"",true,Size,S,,,,,101-500-35-S,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_13_ffa4868f-3dd5-4f4b-b51e-92a95fca5253.jpg?v=1634849593,1,,false,,"This t-shirt is made in the USA from 100% Cotton
",,,,,,,,,,,,,,,lb,PC040100,22.00,active
saint-mary-tee-1,,,,,,,,,M,,,,,101-500-35-M,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/MaryTshirt_closeup.png?v=1635454696,2,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
saint-mary-tee-1,,,,,,,,,L,,,,,101-500-35-L,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_14_82faff5f-5c60-4512-8961-b173f0bc7874.jpg?v=1635454696,3,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
saint-mary-tee-1,,,,,,,,,XL,,,,,101-500-35-XL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
saint-mary-tee-1,,,,,,,,,XXL,,,,,101-500-35-XXL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
saint-mary-tee,Black Madonna Tee Black,"<p>100% Cotton </p>
<p>Made in USA </p>",DENIM TEARS,,,"",true,Size,S,,,,,101-101-35-S,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_11.jpg?v=1635454646,1,,false,,This t-shirt is made in the USA from 100% Cotton,,,,,,,,,,,,,,,lb,PC040100,22.00,active
saint-mary-tee,,,,,,,,,M,,,,,101-101-35-M,453.59237,shopify,-2,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_12_1ff4fdd6-4e4e-47d2-af57-395e02a5d4ba.jpg?v=1635454646,2,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
saint-mary-tee,,,,,,,,,L,,,,,101-101-35-L,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/ScreenShot2021-10-28at1.54.47PM.png?v=1635454646,3,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
saint-mary-tee,,,,,,,,,XL,,,,,101-101-35-XL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
saint-mary-tee,,,,,,,,,XXL,,,,,101-101-35-XXL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
denim-tears-virginia-sweatshirt,The Virginia 1619 Hoodie Black,"<p>Made in the USA </p>
<p>100% Cotton</p>",DENIM TEARS,,,"",true,Size,S,,,,,201-101-25-S,453.59237,shopify,7,deny,manual,150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_78_new.jpg?v=1635364193,1,,false,,This hoodie is made in the USA from 100% Cotton,,,,,,,,,,,,,,,lb,PC040100,40.00,active
denim-tears-virginia-sweatshirt,,,,,,,,,M,,,,,201-101-25-M,453.59237,shopify,7,deny,manual,150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_77.jpg?v=1635364193,2,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
denim-tears-virginia-sweatshirt,,,,,,,,,L,,,,,201-101-25-L,453.59237,shopify,0,deny,manual,150.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
denim-tears-virginia-sweatshirt,,,,,,,,,XL,,,,,201-101-25-XL,453.59237,shopify,0,deny,manual,150.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
denim-tears-virginia-sweatshirt,,,,,,,,,XXL,,,,,201-101-25-XXL,453.59237,shopify,0,deny,manual,150.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
copy-of-crown-of-cotton-hoodie,Crown Made of Cotton hoodie,"<meta charset=""UTF-8"">
<p data-mce-fragment=""1"">Made in the USA</p>
<p data-mce-fragment=""1"">100% Cotton</p>",DENIM TEARS,,,"",false,Size,S,,,,,201-101-35-S,0.0,shopify,6,deny,manual,160.00,,true,true,,,,,false,,,,,,,,,,,,,,,,,lb,,40.00,active
copy-of-crown-of-cotton-hoodie,,,,,,,,,M,,,,,201-101-35-M,0.0,shopify,0,deny,manual,160.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,40.00,
copy-of-crown-of-cotton-hoodie,,,,,,,,,L,,,,,201-101-35-L,0.0,shopify,0,deny,manual,160.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,40.00,
copy-of-crown-of-cotton-hoodie,,,,,,,,,XL,,,,,201-101-35-XL,0.0,shopify,1,deny,manual,160.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,40.00,
copy-of-crown-of-cotton-hoodie,,,,,,,,,XXL,,,,,201-101-35-XXL,0.0,shopify,0,deny,manual,160.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,40.00,
fw-22-cotton-peace-sweatpants,Cotton Wreath All Over Sweatpants,"<p>Made in the USA</p>
<p>100% Cotton</p>
<p>Stone washed </p>",DENIM TEARS,,,"",false,Size,S,,,,,401-101-26-S,680.388555,shopify,0,deny,manual,140.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_69.jpg?v=1634845455,1,,false,,,,,,,,,,,,,,,,,lb,,55.00,active
fw-22-cotton-peace-sweatpants,,,,,,,,,M,,,,,401-101-26-M,680.388555,shopify,0,deny,manual,140.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_70.jpg?v=1634845455,2,,,,,,,,,,,,,,,,,,,lb,,55.00,
fw-22-cotton-peace-sweatpants,,,,,,,,,L,,,,,401-101-26-L,680.388555,shopify,-1,deny,manual,140.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/PeaceSweatsClose_f49dc12e-dabd-4519-a88c-4ab99518e98a.png?v=1635455047,3,,,,,,,,,,,,,,,,,,,lb,,55.00,
